Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
FLV3 Skill Magazine,items,Food,,,"Farm Life Skill Magazine",,"Farm Life Zeitschrift",
Spouted Rye,,item,Food,newKey,Spouted Rye,,Gekeimter Reis,
farmLifeSpoutedRyeDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Malting Trays on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst die Mälzerregale für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Spouted Sorghum,,item,Food,newKey,Spouted Sorghum,,Gekeimtes Sorghum,
farmLifeSpoutedSorghumDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Malting Trays on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst die Mälzerregale für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Squash,,item,Food,newKey,Squash,,Kürbis,
farmLifeSquashDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Sriracha,,item,Food,newKey,Sriracha,,Sriracha-Sauce,
farmLifeSrirachaDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen um diese schafte Chilisauce zu kochen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Sriracha Step 1,,item,Food,newKey,Sriracha Step 1,,Sriracha Schritt 1,
farmLifeSrirachaStep1Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Chopping Board. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Schneidebrett. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Sriracha Step 2,,item,Food,newKey,Sriracha Step 2,,Sriracha Schritt 2,
farmLifeSrirachaStep2Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Food Processor on a Kitchnaid. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Raspelscheiben mit der Küchenmaschine. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Sriracha Step 3,,item,Food,newKey,Sriracha Step 3,,Sriracha Schritt 3,
farmLifeSrirachaStep3Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Clay Pot on a Fermentor Bench. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst den Lehmtopf für die Fermentierstation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Steak Burrito,,item,Food,newKey,Steak Burrito,,Steak Burrito,
farmLifeSteakBurritoDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cast Iron Skillet with a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst die Gusseisenpfanne für den Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Steak Burrito Step 1,,item,Food,newKey,Steak Burrito Step 1,,Steak Burrito Schritt 1,
farmLifeSteakBurritoStep1Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cast Iron Skillet on a Gas Oven. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Gusseisenpfanne auf dem Gasofen. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Steak Burrito Step 2,,item,Food,newKey,Steak Burrito Step 2,,Steak Burrito Schritt 2,
farmLifeSteakBurritoStep2Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Chopping Board. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Schneidebrett. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Steamed Broccoli,,item,Food,newKey,Steamed Broccoli,,Gedünsteter Brokkoli,
farmLifeSteamedBroccoliDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Steeped Barley,,item,Food,newKey,Steeped Barley,,Eingeweichte Gerste,
farmLifeSteepedBarleyDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Steeping Tun on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst den Einweichbehälter für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Steeped Rye,,item,Food,newKey,Steeped Rye,,Eingeweichter Reis,
farmLifeSteepedRyeDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Steeping Tun on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst den Einweichbehälter für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Steeped Sorghum,,item,Food,newKey,Steeped Sorghum,,Eingeweichtes Sorghum,
farmLifeSteepedSorghumDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Steeping Tun on a Brew Station. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst den Einweichbehälter für die Brauereistation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Still,,item,Food,newKey,Still,,Distille,
farmLifeStillDesc,,item,Food,newKey,"Type: Advanced Farming(Tool and Die Set required to craft.)Sand/Clay\nUnlocked by: Farm Forge\n\nThe Still is a tool used in the Brew Cooker for crafting.",,"Typ: Fortgeschrittene Landwirtschaft(Werkzeug- und Formensatz zum Herstellen erforderlich.)Sand/Lehm\nFreischalten durch: Bauernhofschmiede\n\nDie Destille ist ein Werkzeug, die auf dem Hockerkocher verwendet wird.",
Stir Fry Vegetables,,item,Food,newKey,Stir Fry Vegetables,,Gemüsepfanne,
farmLifeStirFryVegetablesDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Wok on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst den Wok für den Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Strawberry,,item,Food,newKey,Strawberry,,Erdbeeren,
farmLifeStrawberryDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Strawberry Ice Cream,,item,Food,newKey,Strawberry Ice Cream,,Erdbeereis,
farmLifeStrawberryIceCreamDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Ice Cream Bowl on a Kitchnaid. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Eiscrememacher der Küchenmaschine. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Sugar Cane,,item,Food,newKey,Sugar Cane,,Zuckerrohr,
farmLifeSugarCaneDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSugar Cane can be scrapped into Raw Sugar for cooking and crafting.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nZuckkerrohr kann zu Rohzucker verarbeitet werden. Dieser kann zum Kochen und Herstellen verwendet werden.",
Sunrise Sampler,,item,Food,newKey,Sunrise Sampler,,Sonnenaufgang Sampler,
farmLifeSunriseSamplerDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Chopping Board. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Schneidebrett. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Sunrise Sampler Step 1,,item,Food,newKey,Sunrise Sampler Step 1,,Sonnenaufgang Sampler Schritt 1,
farmLifeSunriseSamplerStep1Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Chopping Board. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Schneidebrett. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Sushi Rice,,item,Food,newKey,Sushi Rice,,Sushi Reis,
farmLifeSushiRiceDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Mixing Bowl on a Kitchnaid. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Rührschüssel mit der Küchenmaschine. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Sushi Rice Step 1,,item,Food,newKey,Sushi Rice Step 1,,Sushi Reis Schritt 1,
farmLifeSushiRiceStep1Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot with a Gas Oven. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Sushi Rice Step 2,,item,Food,newKey,Sushi Rice Step 2,,Sushi Reis Schritt 2,
farmLifeSushiRiceStep2Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot with a Gas Oven. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Swiss Cheese,,item,Food,newKey,Swiss Cheese,,Schweizer Käse,
farmLifeSwissCheeseDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Zhang Cleaver on a Chopping Board. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Fleischerbeil für das Schneidebrett. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Swiss Cheese Step 1,,item,Food,newKey,Swiss Cheese Step 1,,Schweizer Käse Schritt 1,
farmLifeSwissCheeseStep1Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Boiler on a Brew Cooker. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Einkocher auf dem Hockerkocher. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Swiss Cheese Step 2,,item,Food,newKey,Swiss Cheese Step 2,,Schweizer Käse Schritt 2,
farmLifeSwissCheeseStep2Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Fermentor Bench. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Fermentierstation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Swiss Cheese Step 3,,item,Food,newKey,Swiss Cheese Step 3,,Schweizer Käse Schritt 3,
farmLifeSwissCheeseStep3Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Boiler on a Brew Cooker. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Einkocher auf dem Hockerkocher. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Swiss Cheese Step 4,,item,Food,newKey,Swiss Cheese Step 4,,Schweizer Käse Schritt 4,
farmLifeSwissCheeseStep4Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Zhang Cleaver on a Chopping Board. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Fleischerbeil für das Schneidebrett. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Swiss Cheese Step 5,,item,Food,newKey,Swiss Cheese Step 5,,Schweizer Käse Schritt 5,
farmLifeSwissCheeseStep5Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Boiler on a Brew Cooker. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Einkocher auf dem Hockerkocher. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Swiss Cheese Step 6,,item,Food,newKey,Swiss Cheese Step 6,,Schweizer Käse Schritt 6,
farmLifeSwissCheeseStep6Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Chopping Board. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Schneidebrett. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Swiss Cheese Step 7,,item,Food,newKey,Swiss Cheese Step 7,,Schweizer Käse Schritt 7,
farmLifeSwissCheeseStep7Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cheese Press on a Fermentor Bench. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst die Käsepresse für die Fermentierstation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Swiss Cheese Step 8,,item,Food,newKey,Swiss Cheese Step 8,,Schweizer Käse Schritt 8,
farmLifeSwissCheeseStep8Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Fermentor Bench. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Fermentierstation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Thyme,,item,Food,newKey,Thyme,,Thymian,
farmLifeThymeDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Tomatillo,,item,Food,newKey,Tomatillo,,Tomatillo,
farmLifeTomatilloDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Tomato,,item,Food,newKey,Tomato,,Tomaten,
farmLifeTomatoDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Tongs,,item,Food,newKey,Tongs,,Grillzange,
farmLifeTongsDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Anvil on a Forge. The Tongs are a tool used in the Wood Grill for crafting.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst den Amboss für die Schmiede. Die Grillzange wird im Holzgrill benötigt.",
Tortillas Chips,,item,Food,newKey,Tortillas Chips,,Tortillas Chips,
farmLifeTortillasChipsDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Baking Sheet on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Backpapier für den Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Tortillas Chips Step 1,,item,Food,newKey,Tortillas Chips Step 1,,Tortillas Chips Schritt 1,
farmLifeTortillasChipsStep1Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Damascus Knife on a Chopping Board. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Damastmesser auf dem Schneidebrett. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Tortillas Chips Step 2,,item,Food,newKey,Tortillas Chips Step 2,,Tortillas Chips Schritt 2,
farmLifeTortillasChipsStep2Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Mixing Bowl on a Kitchnaid. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Rührschüssel mit der Küchenmaschine. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Turkey Rack,,item,Food,newKey,Turkey Rack,,Truthahnhalter,
farmLifeTurkeyRackDesc,,item,Food,newKey,"Type: Advanced Farming(Tool and Die Set required to craft.)Sand/Clay\nUnlocked by: Farm Forge\n\nThe Turkey Rack is a tool used in the Cold Smoker for crafting.",,"Typ: Fortgeschrittene Landwirtschaft(Werkzeug- und Formensatz zum Herstellen erforderlich.)Sand/Clay\nFreischalten durch: Bauernhofschmiede\n\nDer Truthahnhalter wird im Kalträucherofen benötigt.",
Ume,,item,Food,newKey,Ume,,Um,
farmLifeUmeDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Umeboshi,,item,Food,newKey,Umeboshi,,Umeboshi,
farmLifeUmeboshiDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Chopping Board. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Schneidebrett. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Umeboshi Step 1,,item,Food,newKey,Umeboshi Step 1,,Umeboshi Schritt 1,
farmLifeUmeboshiStep1Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Fermentor Bench. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Fermentierstation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Umeboshi Step 2,,item,Food,newKey,Umeboshi Step 2,,Umeboshi Schritt 2,
farmLifeUmeboshiStep2Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Clay Pot on a Fermentor Bench. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst den Lehmtopf für die Fermentierstation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Umeboshi Step 3,,item,Food,newKey,Umeboshi Step 3,,Umeboshi Schritt 3,
farmLifeUmeboshiStep3Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Clay Pot on a Fermentor Bench. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst den Lehmtopf für die Fermentierstation. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Veal,,item,Food,newKey,Veal,,Kalbfleisch,
farmLifeVealDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Vegetable Oil,,item,Food,newKey,Vegetable Oil,,Pflanzenöl,
farmLifeVegetableOilDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nAn ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Vegetable Oil Step 1,,item,Food,newKey,Vegetable Oil Step 1,,Pflanzenöl Schritt 1,
farmLifeVegetableOilStep1Desc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Veggie Attachment on a Kitchnaid. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Gemüseraspel mit der Küchenmaschine. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Vegetable Pasta Meal,,item,Food,newKey,Vegetable Pasta Meal,,Gemüse-Nudelgericht,
farmLifeVegetablePastaMealDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Veggie Attachment,,item,Food,newKey,Veggie Attachment,,Gewmüseraspel,
farmLifeVeggieAttachmentDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Workbench. The Veggie Attachment is a tool used in the KitchNaid for crafting.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nHerstellung in der Werkbank. Die Gemüseraspel wird für die Küchenmaschine benötigt.",
Veggie Mash,,item,Food,newKey,Veggie Mash,,Gemüsepüree,
farmLifeVeggieMashDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cast Iron Skillet with a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst die Gusseisenpfanne für den Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Vodka,,item,Food,newKey,Vodka,,Vodka,
farmLifeVodkaDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Mixing Cask on a Brew Station. Libations will get you going but please use responsibly. Death can occur from overuse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst das Mischfass für die Brauereistation. Alkohol macht dich munter, aber bitte genieße ihn verantwortungsbewusst. Übermäßiger Konsum kann zum Tod führen.",
Vodka Mash,,item,Food,newKey,Vodka Mash,,Vodka-Maische,
farmLifeVodkaMashDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Masher on a Brew Cooker. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst den Stampfer für den Hockerkocher. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Walnut,,item,Food,newKey,Walnut,,Walnuss,
farmLifeWalnutDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Walnut Shelve,,item,Food,newKey,Walnut Shelve,,Walnussschale,
farmLifeWalnutShelveDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\n An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\n Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Walnut Wood Plank,,item,Food,newKey,Walnut Wood Plank,,Walnussholzplanke,
farmLifeWalnutWoodPlankDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nThese Walnut Wood Planks are used in crafting, can be turned into Wood Ash, or shredded into wood chips for grilling and smoking.",,"Typ: Farm Life-Lebensmittel\nFreigeschaltet durch: Farm Life\n\nDiese Walnussholzplanken werden zum Basteln verwendet, können zu Holzasche verarbeitet oder zu Holzspänen zerkleinert werden, die zum Grillen und Räuchern verwendet werden können.",
Walnut Woodchips,,item,Food,newKey,Walnut Woodchips,,Walnuss-Holzchips,
farmLifeWalnutWoodchipsDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\n An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\n Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
Wheat,,item,Food,newKey,Wheat,,Weizen,
